a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,output
1,23,2,3,640,1,3,2,0,0,2,3,30,0,1,1,2,1,1,0,0
0,22,1,1,640,0,2,4,0,2,1,2,27,1,0,1,2,2,0,0,0
0,17,1,2,640,3,3,2,0,2,1,2,33,2,0,1,1,1,0,0,0
0,23,0,1,640,1,2,2,0,0,2,2,28,1,1,1,2,2,1,0,0
0,18,0,2,640,1,2,4,0,1,1,2,28,1,0,1,1,1,1,0,0
1,10,2,2,640,2,2,3,0,2,1,2,33,0,1,1,2,1,0,0,0
1,13,1,1,640,3,2,3,0,0,1,3,24,1,0,1,2,2,1,0,0
0,11,1,3,640,3,2,3,0,1,1,3,33,2,1,1,1,1,0,0,0
1,18,1,1,640,0,2,1,0,2,1,2,30,1,0,1,1,2,1,0,0
1,22,1,3,640,1,2,4,0,2,1,2,32,2,0,1,2,1,1,0,0
1,18,1,3,640,3,2,1,0,0,1,2,31,1,1,1,2,2,1,0,0
1,11,0,3,640,3,2,1,0,1,1,2,29,0,1,1,1,1,0,0,0
0,21,2,2,640,1,3,2,0,0,1,3,32,2,0,1,1,2,0,0,0
0,23,2,3,640,2,2,4,0,0,2,3,29,2,1,1,2,2,0,0,0
0,19,2,3,640,2,2,3,0,2,1,3,32,2,0,1,2,2,1,0,0
0,19,2,2,640,0,3,3,0,2,2,3,25,2,0,1,1,2,1,0,0
1,22,1,3,640,0,2,4,0,0,1,2,33,1,0,1,1,1,0,0,0
0,14,2,2,640,3,3,1,0,0,1,2,25,2,0,1,1,2,0,0,0
1,22,1,2,640,4,2,4,0,1,2,3,30,2,1,1,1,1,1,0,0
1,13,0,1,640,4,3,2,0,2,2,2,29,2,1,1,1,2,1,0,0
1,24,2,1,640,3,2,1,0,1,1,2,28,1,0,1,1,1,1,0,0
0,17,0,2,640,2,2,1,0,1,2,3,24,1,1,1,1,1,0,0,0
0,17,0,2,640,2,2,4,0,1,2,3,32,1,0,1,1,1,1,0,0
1,15,1,3,640,2,2,3,0,0,1,3,27,0,0,1,1,2,0,0,0
0,16,0,2,640,1,3,1,0,0,1,2,31,1,1,1,1,1,0,0,0
0,23,1,1,640,3,3,3,0,2,2,3,24,1,0,1,2,2,0,0,0
0,19,2,1,640,1,2,2,0,2,2,3,29,0,1,1,1,1,0,0,0
1,23,1,1,640,1,2,3,0,1,2,2,28,1,1,1,1,2,0,0,0
0,23,0,1,640,1,3,3,0,0,1,2,26,2,1,1,2,1,1,0,0
1,21,2,3,640,1,3,1,0,2,1,3,31,1,1,1,2,2,0,0,0
1,21,2,2,640,4,3,3,0,0,2,2,27,2,1,1,2,2,1,0,0
1,22,0,3,640,2,3,4,0,0,1,3,33,2,1,1,1,1,1,0,0
0,19,2,1,640,1,3,2,0,0,1,2,30,0,0,1,1,1,1,0,0
0,17,0,3,640,3,3,3,0,0,1,2,32,2,0,1,1,2,0,0,0
1,12,2,2,640,3,3,3,0,2,2,3,29,2,1,1,1,2,0,0,0
0,24,2,1,640,1,3,2,0,1,2,2,29,1,1,1,1,1,1,0,0
1,10,0,1,640,0,2,2,0,1,1,2,31,1,0,1,2,1,0,0,0
1,21,2,3,640,3,3,2,0,1,2,2,32,1,1,1,2,1,1,0,0
1,18,0,3,640,1,3,3,0,2,2,2,27,2,0,1,2,1,0,0,0
1,10,2,3,640,1,3,3,0,1,2,3,32,2,0,1,2,1,1,0,0
1,24,0,3,640,3,2,1,0,1,2,3,33,0,0,1,2,1,0,0,0
0,10,2,1,640,2,2,2,0,2,2,2,25,0,1,1,2,2,1,0,0
1,22,1,2,640,4,3,4,0,2,2,3,31,0,1,1,1,2,1,0,0
0,18,2,2,640,1,2,4,0,1,2,2,32,2,1,1,1,1,1,0,0
0,22,0,2,640,0,3,4,0,2,1,2,25,1,0,1,2,1,1,0,0
0,22,1,3,640,1,3,2,0,1,2,3,31,1,0,1,1,2,1,0,0
1,20,1,3,640,4,3,2,0,1,2,2,26,0,1,1,2,2,1,0,0
1,17,0,3,640,1,2,2,0,2,2,2,25,0,0,1,2,2,1,0,0
1,14,1,3,640,1,2,4,0,1,2,2,29,2,1,1,2,1,0,0,0
1,21,1,2,640,0,2,2,0,2,1,3,30,0,1,1,2,1,0,0,0
1,10,2,2,640,3,3,4,0,2,1,3,31,2,0,1,1,2,1,0,0
1,21,2,2,640,3,2,2,0,1,1,3,31,1,0,1,2,2,0,0,0
0,22,1,1,640,1,3,4,0,2,2,3,28,2,1,1,1,1,0,0,0
0,24,1,3,640,4,2,3,0,1,1,2,32,1,1,1,1,1,1,0,0
1,13,1,1,640,3,2,1,0,2,1,2,30,0,0,1,1,1,0,0,0
1,10,2,1,640,4,2,4,0,1,1,3,26,0,1,1,1,1,0,0,0
1,16,2,3,640,0,3,2,0,0,2,3,30,1,0,1,1,2,1,0,0
1,13,2,1,640,3,3,3,0,1,2,3,31,1,1,1,1,1,1,0,0
1,19,0,2,640,3,3,1,0,0,1,3,25,2,0,1,2,1,1,0,0
1,21,2,2,640,4,2,2,0,2,2,3,25,0,0,1,1,2,1,0,0
1,10,0,1,640,4,3,3,0,1,2,3,25,0,0,1,1,2,0,0,0
0,22,0,3,640,3,3,1,0,1,2,2,25,1,0,1,2,1,1,0,0
1,23,1,2,640,0,2,3,0,0,1,3,30,1,0,1,1,2,0,0,0
1,14,0,1,640,0,3,1,0,0,1,2,30,1,1,1,2,1,0,0,0
0,13,2,2,640,1,3,1,0,0,2,2,26,2,1,1,1,1,1,0,0
0,17,0,2,640,3,3,2,0,2,1,2,25,0,0,1,1,2,1,0,0
1,22,1,2,640,4,3,3,0,0,1,3,24,1,0,1,1,1,0,0,0
0,10,1,1,640,2,3,1,0,1,2,2,30,1,1,1,2,1,0,0,0
0,14,1,2,640,2,3,3,0,2,1,3,33,0,0,1,2,1,1,0,0
0,14,1,3,640,4,2,4,0,1,2,2,27,0,1,1,2,1,1,0,0
1,24,0,1,640,2,3,4,0,0,2,2,26,0,1,1,1,1,1,0,0
1,21,1,1,640,3,3,2,0,0,2,2,32,1,1,1,1,1,0,0,0
0,14,2,2,640,3,3,4,0,2,1,2,26,0,1,1,2,1,0,0,0
1,15,0,1,640,0,2,4,0,2,2,3,31,1,1,1,1,2,1,0,0
0,21,1,3,640,2,2,4,0,2,1,3,32,1,0,1,1,2,0,0,0
0,17,1,3,640,1,2,1,0,2,2,2,26,0,0,1,1,2,1,0,0
0,18,0,3,640,0,2,3,0,2,2,3,32,1,1,1,2,2,1,0,0
1,10,2,3,640,2,2,4,0,0,2,3,24,2,0,1,1,1,1,0,0
0,18,0,3,640,1,3,1,0,2,2,2,27,1,0,1,1,1,1,0,0
0,20,2,3,640,4,2,4,0,0,2,3,28,2,1,1,1,1,1,0,0
1,15,1,3,640,4,3,3,0,2,2,2,26,0,1,1,1,2,0,0,0
0,11,0,2,640,3,2,1,0,1,2,2,27,2,0,1,2,2,0,0,0
1,10,0,2,640,0,2,2,0,1,1,2,27,1,1,1,2,2,1,0,0
0,18,0,2,640,3,2,3,0,1,2,2,33,1,0,1,2,1,0,0,0
0,15,2,1,640,1,2,2,0,2,1,3,27,2,0,1,1,2,0,0,0
1,19,0,3,640,0,2,3,0,0,2,3,29,1,1,1,2,1,0,0,0
0,22,1,3,640,1,2,4,0,2,1,3,28,1,0,1,2,2,0,0,0
1,23,1,2,640,0,3,1,0,0,2,2,32,0,1,1,1,1,0,0,0
1,14,1,1,640,4,2,4,0,0,2,3,32,2,0,1,2,2,1,0,0
1,24,2,2,640,4,3,1,0,2,1,2,25,1,1,1,1,1,0,0,0
1,10,2,2,640,1,3,1,0,0,2,3,25,0,0,1,1,1,1,0,0
1,24,2,1,640,2,3,2,0,2,2,3,24,0,0,1,1,2,0,0,0
1,11,2,2,640,0,2,2,0,0,2,2,27,2,0,1,1,1,0,0,0
1,18,1,1,640,0,3,2,0,1,2,3,33,1,0,1,2,1,0,0,0
1,24,0,3,640,2,2,4,0,2,2,2,26,0,0,1,1,1,0,0,0
0,15,0,3,640,4,2,2,0,0,1,3,27,0,0,1,1,1,0,0,0
0,20,0,3,640,1,2,3,0,2,2,2,28,1,0,1,2,1,0,0,0
0,13,1,3,640,2,3,2,0,1,2,3,32,0,0,1,2,1,0,0,0
0,15,1,1,640,1,2,3,0,2,1,3,27,0,1,1,2,2,1,0,0
0,24,1,2,640,4,2,3,0,2,2,3,33,0,0,1,1,1,0,0,0
0,21,1,1,640,3,3,4,0,1,2,3,25,1,1,1,2,2,1,0,0
0,15,0,3,640,1,3,1,0,0,2,2,27,0,0,1,1,1,1,0,0
1,21,1,3,640,4,2,3,0,0,2,2,33,1,1,1,2,2,1,0,0
1,17,1,2,640,0,3,2,0,1,2,3,31,1,0,1,2,1,0,0,0
1,10,1,2,640,2,3,2,0,1,1,3,24,0,0,1,2,1,1,0,0
1,18,1,3,640,3,3,1,0,0,2,2,31,0,1,1,2,2,0,0,0
0,21,0,2,640,0,2,4,0,2,1,2,24,2,0,1,2,1,0,0,0
1,12,2,1,640,4,3,2,0,0,2,3,27,0,1,1,1,1,0,0,0
1,12,2,1,640,0,3,2,0,0,2,3,24,1,0,1,2,2,1,0,0
0,24,0,3,640,2,3,4,0,1,2,2,32,1,0,1,1,2,1,0,0
1,18,2,3,640,4,2,3,0,2,2,2,26,0,1,1,1,1,0,0,0
1,16,2,1,640,2,3,1,0,1,1,2,26,1,1,1,2,2,0,0,0
0,19,1,1,640,0,3,1,0,2,2,3,24,0,1,1,2,2,1,0,0
1,15,0,1,640,1,2,1,0,2,1,3,25,1,0,1,2,1,0,0,0
0,10,0,3,640,3,3,4,0,1,2,3,28,2,0,1,2,2,0,0,0
1,16,0,1,640,0,3,2,0,0,1,3,27,2,1,1,1,1,1,0,0
0,23,2,1,640,4,2,4,0,0,1,2,27,0,1,1,2,1,1,0,0
0,23,0,2,640,4,2,3,0,1,1,2,31,2,0,1,1,2,1,0,0
0,22,0,1,640,4,3,2,0,2,2,2,33,1,1,1,1,2,1,0,0
0,13,2,2,640,4,2,3,0,0,2,3,24,2,1,1,1,1,1,0,0
0,11,1,1,640,3,2,4,0,0,1,3,29,0,0,1,2,1,0,0,0
0,14,1,3,640,4,2,1,0,2,2,2,26,2,1,1,2,2,1,0,0
1,11,0,3,640,2,3,2,0,1,2,2,32,0,1,1,1,2,1,0,0
0,20,2,1,640,2,3,1,0,0,2,3,30,1,1,1,2,1,0,0,0
0,14,0,2,640,1,2,4,0,1,1,3,30,1,1,1,2,1,0,0,0
0,23,0,1,640,3,3,3,0,0,2,2,25,1,1,1,1,1,1,0,0
1,10,0,1,640,2,3,3,0,0,1,2,24,1,0,1,1,1,1,0,0
0,15,2,3,640,2,2,1,0,0,2,3,32,2,0,1,2,1,1,0,0
0,12,1,1,640,3,2,4,0,1,1,2,27,0,1,1,2,2,1,0,0
0,18,0,3,640,3,3,4,0,1,2,3,27,2,0,1,1,1,0,0,0
1,18,1,2,640,3,2,3,0,2,2,2,30,0,1,1,1,1,1,0,0
1,17,1,1,640,0,3,1,0,2,1,2,24,2,1,1,1,2,0,0,0
1,13,0,3,640,0,3,3,0,2,2,2,30,2,1,1,2,1,0,0,0
1,23,2,3,640,0,3,3,0,1,2,3,28,2,0,1,2,2,0,0,0
0,21,2,3,640,1,3,3,0,1,2,2,32,2,0,1,2,1,1,0,0
0,18,2,3,640,3,2,3,0,2,1,2,25,0,1,1,1,1,0,0,0
0,15,1,3,640,0,3,2,0,0,2,3,29,2,1,1,1,2,0,0,0
0,12,2,2,640,2,3,1,0,0,1,3,24,2,1,1,2,1,0,0,0
0,12,1,3,640,1,2,1,0,0,2,3,30,1,0,1,2,2,0,0,0
0,11,0,3,640,3,2,1,0,2,1,3,28,2,1,1,1,2,1,0,0
1,15,1,2,640,2,2,3,0,0,1,2,32,1,0,1,2,2,0,0,0
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
0,14,2,0,8978,0,4,1,0,0,4,1,45,2,1,1,3,1,1,1,1
