age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
69,13,230417,26,16,9,25,6,9,3,0,0,40,44,1
37,13,260093,27,9,11,16,10,7,2,0,0,40,80,0
28,13,96020,25,13,11,19,7,9,2,0,0,40,80,0
54,13,104421,31,10,7,16,7,9,2,0,0,40,80,0
71,13,152307,27,9,9,19,6,9,3,0,2377,45,80,1
56,16,93415,27,9,13,16,10,6,2,0,0,40,80,0
27,11,282664,25,13,11,25,7,8,2,0,0,45,41,0
42,15,269733,28,14,9,27,6,9,3,99999,0,80,80,1
21,13,202871,27,9,11,27,9,9,3,0,0,44,80,0
29,13,169683,24,11,9,25,6,9,3,0,0,40,80,0
27,13,271603,21,4,11,23,7,9,3,0,0,24,41,0
32,13,340917,25,13,11,25,7,9,3,0,0,50,80,1
31,13,329874,31,10,11,16,7,9,3,0,0,40,80,0
38,13,43770,31,10,12,23,7,9,2,4650,0,72,80,0
55,16,120781,26,16,9,25,6,6,3,0,0,40,60,1
48,13,138069,27,9,9,29,6,9,3,0,0,45,80,0
58,15,33309,27,9,13,20,7,9,3,0,0,80,80,0
23,13,76432,31,10,11,16,7,9,2,0,0,40,80,0
28,16,277635,31,10,11,16,7,9,2,0,0,50,80,0
49,11,123088,31,10,9,19,6,9,3,0,0,46,80,0
51,13,57698,27,9,10,23,10,9,2,0,0,40,80,0
23,13,181820,27,9,12,18,9,9,3,0,0,53,80,0
40,15,98985,27,9,7,19,7,7,3,0,0,50,80,0
59,13,98350,27,9,7,23,7,6,3,0,0,40,44,0
47,13,125120,25,13,7,18,7,9,2,0,0,50,80,0
37,13,243409,27,9,9,29,6,9,3,0,0,50,80,0
39,13,58972,23,12,7,19,10,9,3,1506,0,40,80,0
43,13,62857,31,10,9,18,6,9,3,0,0,60,80,0
40,13,283174,24,11,9,20,6,9,3,0,0,60,80,0
48,13,107373,16,6,9,29,6,9,3,0,0,40,80,1
29,13,201155,22,5,11,27,7,9,2,0,0,48,80,0
48,13,187505,31,10,9,27,6,9,3,0,0,50,80,1
37,13,61778,25,13,11,20,7,9,3,0,0,30,80,0
19,13,223648,27,9,11,27,7,9,3,4101,0,48,80,0
28,13,149652,16,6,11,23,9,7,2,0,0,30,80,0
56,13,170324,20,3,9,18,6,7,3,0,0,40,79,0
45,13,165937,27,9,7,29,9,9,3,0,0,60,80,0
60,16,114060,31,10,9,26,6,9,3,0,0,40,80,0
53,16,58913,28,14,9,19,6,9,3,0,0,42,80,1
37,16,378916,27,9,9,16,6,9,3,0,0,40,80,0
31,13,241885,27,9,9,23,6,9,3,0,0,40,80,0
29,13,224421,24,11,8,20,6,9,3,0,0,44,80,1
31,9,213771,27,9,13,15,10,9,2,0,0,36,80,0
39,13,315565,27,9,9,29,6,7,3,0,0,40,46,0
31,11,153005,25,13,9,25,6,9,3,0,0,40,80,1
42,13,98211,25,13,9,19,6,9,3,15024,0,45,80,1
17,13,198606,17,7,11,21,9,9,2,0,0,16,80,0
19,13,260333,27,9,11,23,9,9,2,0,0,20,80,0
24,13,219510,25,13,11,23,7,6,3,0,0,32,80,0
62,13,266624,27,9,9,20,6,9,3,6418,0,40,80,1
34,13,136862,19,2,11,23,8,9,2,0,0,40,54,0
47,14,215620,28,14,9,19,6,9,3,15024,0,55,80,1
58,13,187067,25,13,11,25,7,9,2,0,0,62,43,0
23,13,325921,24,11,11,25,7,9,2,0,0,36,80,0
33,13,268127,27,9,11,23,10,7,2,0,0,40,80,0
76,13,142535,27,9,13,16,7,9,3,0,0,6,80,0
40,13,177083,27,9,7,19,10,9,2,0,0,50,80,0
28,13,77009,21,4,7,23,10,9,2,0,0,50,80,0
41,13,306405,31,10,9,28,11,9,2,0,0,40,80,0
46,11,303918,27,9,9,26,6,9,3,7688,0,96,80,1
22,10,262819,31,10,11,16,7,9,2,0,0,40,80,0
29,13,49087,24,11,9,21,6,9,3,0,0,40,80,0
26,13,53833,27,9,11,23,10,9,3,0,0,40,80,0
31,13,1033222,25,13,11,16,7,9,3,8614,0,40,80,1
22,13,81145,27,9,11,23,7,9,2,0,0,25,80,0
41,13,215479,31,10,11,29,7,7,3,0,0,43,80,0
29,13,113464,27,9,11,29,8,8,3,0,0,40,47,0
60,13,109530,24,11,9,28,6,9,3,7298,0,40,80,1
72,10,217864,27,9,9,16,6,9,3,0,0,40,80,1
41,14,117721,31,10,9,20,6,9,3,0,0,65,80,0
19,13,199484,31,10,11,23,9,9,2,0,0,25,80,0
25,13,248851,25,13,11,23,9,9,3,0,0,40,80,0
24,13,116968,25,13,11,19,7,9,3,0,0,45,80,0
59,13,366618,22,5,9,23,6,9,3,0,0,30,80,0
17,13,240143,17,7,11,18,9,9,3,0,0,30,80,0
59,9,424468,25,13,9,15,6,9,3,0,0,40,80,1
69,9,320280,31,10,11,15,7,9,3,1848,0,1,80,0
25,13,120238,31,10,9,27,6,9,3,2885,0,43,80,0
50,9,194186,27,9,9,15,6,9,3,0,0,60,80,0
29,13,247053,27,9,12,23,7,9,2,0,0,40,80,0
43,13,180599,27,9,9,18,6,9,3,0,0,55,80,0
29,11,190330,31,10,11,23,9,9,2,0,0,10,80,0
29,16,199450,31,10,7,16,10,7,3,0,0,40,80,0
32,11,199539,31,10,9,26,6,9,3,0,0,40,80,1
17,9,94366,16,6,11,15,8,9,3,0,0,6,80,0
50,15,29231,27,9,9,19,6,9,3,0,0,45,80,1
43,13,33126,31,10,9,19,6,9,3,0,0,50,80,0
41,13,102085,27,9,11,22,10,9,2,0,0,40,80,0
32,13,212064,25,13,9,19,11,9,2,0,0,40,80,1
54,16,166774,28,14,11,25,7,9,2,0,0,45,80,1
65,13,95303,27,9,9,19,6,9,3,0,0,40,80,1
18,9,379768,27,9,11,15,9,8,2,0,0,40,80,0
70,14,247383,31,10,9,19,6,9,3,0,0,40,80,1
53,13,229465,28,14,9,19,6,9,3,0,0,55,80,1
37,13,135436,25,13,9,19,6,9,3,0,1977,60,80,1
21,13,180052,31,10,11,29,9,9,3,0,0,30,80,0
20,13,214387,27,9,11,22,9,9,3,0,0,40,80,0
47,16,149337,27,9,7,16,10,9,3,0,0,38,80,0
26,13,208326,27,9,9,19,6,9,3,3942,0,45,80,0
31,13,34374,30,15,11,25,7,9,3,0,0,50,80,0
45,15,58683,31,10,9,29,6,9,3,0,0,40,80,0
35,13,403037,27,9,12,16,10,9,2,0,0,40,80,0
55,13,32365,25,13,9,19,6,9,3,0,0,45,80,1
49,13,155489,28,14,9,25,6,9,3,0,0,50,80,1
33,14,289886,27,9,11,23,10,6,3,0,0,40,81,0
30,10,54684,30,15,11,19,7,9,3,0,0,55,41,0
19,13,101549,31,10,11,23,9,9,3,0,0,15,80,0
48,14,51579,25,13,9,19,6,9,3,0,0,60,80,1
41,13,40151,31,10,7,18,7,9,3,0,0,40,80,1
29,13,244721,25,13,9,28,6,9,3,0,0,35,80,1
47,11,228372,28,14,9,25,6,9,3,0,0,48,80,1
53,11,236873,28,14,9,19,6,7,3,0,0,40,80,1
19,13,250249,31,10,11,16,9,9,2,0,0,10,80,0
71,13,93202,27,9,7,23,7,9,2,0,0,16,80,0
29,13,176723,31,10,11,27,10,9,2,0,0,25,80,0
43,11,175526,31,10,9,23,6,9,3,0,0,40,80,0
23,13,91842,25,13,11,19,7,9,2,0,0,30,80,0
52,13,71768,31,10,7,16,7,9,2,0,0,40,80,0
56,13,181220,25,13,9,27,6,9,3,0,0,40,80,1
28,13,204516,16,6,11,18,7,9,3,0,0,40,80,0
44,15,89172,25,13,9,25,6,9,3,0,0,80,80,0
37,10,143547,25,13,11,25,7,9,2,0,0,40,80,0
30,13,310889,24,11,9,19,6,9,3,0,0,50,80,1
31,11,150324,27,9,9,18,6,9,3,0,0,40,80,0
20,13,216472,31,10,11,27,9,9,2,0,0,25,80,0
64,13,212838,27,9,9,27,6,9,3,0,0,65,80,1
45,13,168283,27,9,9,23,6,9,3,0,0,40,80,0
40,13,187702,31,10,11,19,7,9,3,0,0,50,80,1
19,13,60661,27,9,11,21,9,9,3,0,0,52,80,0
54,13,115284,25,13,7,19,10,9,3,0,0,45,80,1
61,14,98350,26,16,9,19,6,6,3,0,0,40,77,1
18,13,195372,17,7,11,23,9,9,2,0,0,20,80,0
62,9,81578,27,9,9,15,6,9,3,0,0,40,80,1
33,13,111567,24,11,11,18,7,9,3,0,0,40,80,0
51,13,244572,27,9,12,23,7,7,2,0,0,37,80,0
54,13,230919,27,9,9,18,6,9,3,0,0,40,80,0
24,13,282604,31,10,9,26,8,9,3,0,0,24,80,0
54,13,320196,31,10,7,19,10,9,2,0,0,40,52,0
42,13,201466,25,13,9,19,6,9,3,0,0,45,80,1
51,10,254211,28,14,13,27,10,9,3,0,0,50,49,1
41,13,599629,31,10,9,16,11,7,2,0,0,40,80,1
47,11,219632,23,12,12,19,7,9,3,0,1408,40,80,0
31,16,161631,31,10,7,16,10,9,2,0,0,40,80,0
21,13,202373,24,11,11,18,9,7,3,0,0,40,80,0
52,13,169549,31,10,7,19,10,9,2,0,0,40,80,0
20,13,127185,31,10,11,25,9,9,2,0,0,15,80,0
18,13,184277,27,9,11,27,9,9,2,0,0,25,80,0
58,13,119751,27,9,9,24,8,6,2,0,0,60,71,0
23,13,294701,27,9,11,16,10,9,2,0,0,40,80,0
21,13,26842,31,10,11,27,7,9,2,0,0,20,80,0
43,16,114537,24,11,9,26,6,9,3,0,0,40,80,0
53,13,126386,27,9,7,22,9,9,3,0,0,40,80,0
18,13,163787,27,9,9,19,11,9,2,0,0,40,80,0
44,13,98211,25,13,9,19,6,9,3,0,0,40,80,1
31,13,175509,25,13,11,25,7,9,3,0,0,50,80,0
48,13,159854,19,2,9,23,6,9,3,0,0,40,80,0
55,14,120920,28,14,7,25,7,9,2,0,0,35,80,0
24,13,187551,31,10,11,16,9,7,2,0,0,20,80,0
41,16,27305,28,14,9,25,6,9,3,0,0,40,80,1
35,13,216711,27,9,9,18,6,9,3,0,0,40,80,1
47,11,218596,24,11,7,16,7,9,2,0,0,40,80,0
54,13,280292,31,10,9,27,6,9,3,0,0,32,80,0
40,13,200496,25,13,12,27,7,9,3,0,0,40,80,0
56,15,78090,31,10,7,27,10,9,2,0,0,48,80,0
23,13,118693,24,11,11,28,7,9,3,0,0,40,80,0
34,15,203488,27,9,9,18,6,9,3,0,0,60,80,0
27,11,172091,27,9,11,18,10,7,3,0,0,40,80,0
32,13,113364,25,13,11,25,7,9,3,0,0,40,80,1
72,15,139889,31,10,9,20,6,9,3,0,0,74,80,0
43,11,301638,18,8,9,29,6,9,3,0,1579,40,80,0
32,13,110279,23,12,7,25,10,7,2,0,0,35,80,0
53,13,242859,31,10,12,16,9,9,3,0,0,40,46,0
18,13,132986,18,8,11,23,9,9,3,0,0,10,80,0
38,13,254439,16,6,13,29,10,7,3,114,0,40,80,0
41,10,187462,24,11,7,16,9,7,2,0,0,40,80,0
29,13,264961,27,9,11,18,9,9,3,0,0,45,80,0
70,9,148065,31,10,9,15,6,9,3,0,0,4,80,1
46,14,200949,25,13,13,19,7,9,2,0,0,50,41,0
47,13,47247,31,10,9,16,11,9,2,0,0,40,80,0
56,11,571017,31,10,9,16,11,9,2,0,0,15,80,0
28,13,416577,27,9,9,18,6,7,3,2829,0,40,80,0
55,16,296991,30,15,9,25,6,9,3,15024,0,40,80,1
50,16,45961,25,13,10,25,7,9,3,6849,0,40,80,0
47,13,302711,17,7,7,16,10,9,2,0,0,40,80,0
42,14,50356,27,9,9,19,6,9,3,0,0,40,80,0
22,13,199336,31,10,11,22,9,9,3,0,0,25,80,0
42,13,341178,20,3,9,23,6,9,3,0,0,44,67,0
42,10,70240,31,10,7,19,10,6,2,0,0,40,80,0
46,13,229394,27,9,7,19,7,9,2,0,0,40,80,0
45,13,390368,31,10,9,27,6,7,3,15024,0,99,80,1
55,13,82098,27,9,9,19,6,6,3,0,0,55,80,0
57,13,170411,25,13,9,26,6,9,3,0,0,40,80,1
25,13,109532,18,8,11,18,9,9,3,0,0,40,80,0
43,13,142682,27,9,9,29,6,9,3,0,0,30,47,0
34,14,127651,25,13,7,20,7,9,3,0,0,60,80,0
27,11,236472,25,13,7,25,8,9,2,0,0,40,80,0
25,13,176047,27,9,11,22,9,9,2,2176,0,40,80,0
37,13,111499,31,10,11,19,7,9,2,0,0,40,80,0
48,13,425199,31,10,7,27,10,9,3,0,0,45,80,0
38,13,229009,27,9,9,23,6,9,3,0,0,45,80,0
17,13,232713,16,6,11,18,7,9,3,594,0,30,80,0
70,13,141742,24,11,9,22,6,9,3,9386,0,50,80,1
37,13,234807,27,9,7,16,10,9,2,0,0,37,80,0
45,13,738812,27,9,9,18,6,9,3,0,0,46,80,0
56,13,204816,27,9,9,27,6,9,3,0,0,55,80,1
64,13,342494,27,9,9,22,6,9,3,0,0,40,80,0
35,11,226311,31,10,7,16,9,9,2,0,0,38,80,0
23,13,143062,27,9,11,27,9,9,3,0,0,40,80,0
42,11,125155,27,9,9,26,6,9,3,0,0,90,80,0
23,13,329925,31,10,11,21,9,9,3,0,0,30,80,0
26,9,208994,31,10,11,15,9,9,3,0,0,12,80,0
56,11,212864,27,9,9,29,6,9,3,0,0,40,80,1
41,13,214242,25,13,9,25,6,9,3,0,1887,40,80,1
47,15,191175,20,3,9,27,6,9,3,0,2179,50,67,0
21,13,118693,31,10,11,21,9,9,3,0,0,40,80,0
29,13,253593,27,9,11,18,9,7,3,0,0,40,80,0
32,16,206051,31,10,10,20,9,9,3,0,0,50,80,0
72,13,497280,22,5,13,23,10,7,2,0,0,20,80,0
69,15,240562,30,15,9,25,6,9,3,99999,0,40,80,1
19,13,140985,31,10,11,16,8,9,3,0,0,25,80,0
25,11,191921,25,13,11,18,9,9,3,0,0,25,80,0
56,13,204049,31,10,9,27,6,9,3,0,1848,50,80,1
42,13,331651,28,14,11,25,7,9,2,8614,0,50,80,1
58,13,142158,25,13,7,19,10,9,2,0,0,35,80,0
24,13,249046,25,13,11,28,9,9,3,0,0,40,80,0
41,13,213019,24,11,9,28,11,9,2,0,0,38,80,1
40,13,199599,16,6,9,19,6,9,3,0,0,40,80,1
37,13,186191,27,9,9,23,6,9,3,0,0,45,41,0
25,13,28008,23,12,7,16,10,9,2,0,0,40,80,0
43,14,82488,25,13,9,27,9,6,2,0,0,40,71,1
36,13,117073,27,9,11,18,9,9,3,0,0,40,80,0
41,13,325786,27,9,9,22,6,9,3,0,0,40,80,0
31,13,37546,25,13,11,25,7,9,2,0,0,40,80,0
22,13,204226,27,9,11,19,9,9,2,0,0,40,80,0
36,13,133299,24,11,9,18,6,9,3,0,0,40,80,0
42,13,29702,16,6,9,22,6,9,3,0,0,40,80,0
29,13,307812,27,9,9,18,6,9,3,0,0,60,80,0
25,13,174545,27,9,11,16,10,9,2,0,0,46,80,0
23,13,233472,25,13,11,19,7,9,3,0,0,40,80,0
34,13,184147,27,9,12,27,10,7,2,0,0,20,80,0
27,13,198188,27,9,9,16,6,9,3,2580,0,45,80,0
32,13,447066,25,13,9,27,6,7,3,15024,0,50,80,1
33,13,200246,31,10,10,25,7,9,3,0,0,40,80,0
38,13,166585,25,13,7,19,7,9,2,0,0,55,80,0
21,13,335570,31,10,11,22,9,9,3,0,0,30,41,0
39,13,53569,24,11,9,18,6,9,3,0,0,40,80,0
50,13,167065,25,13,9,19,6,9,3,0,0,40,80,1
32,13,113364,31,10,11,16,7,9,3,0,0,30,80,0
40,10,219266,27,9,9,19,6,9,3,0,0,40,80,1
58,10,200042,31,10,9,19,6,9,3,15024,0,40,80,1
20,13,205975,27,9,11,16,9,9,2,0,0,20,80,0
63,9,234083,27,9,7,15,7,9,2,0,2205,40,80,0
56,13,65325,25,13,9,16,6,9,3,0,0,50,80,0
30,11,194740,25,13,9,26,6,9,3,0,0,40,80,0
39,13,99065,31,10,7,19,10,9,2,0,0,39,80,0
25,13,212793,23,12,11,25,7,9,3,0,0,50,80,1
33,13,112941,27,9,9,22,6,9,3,0,0,40,80,1
41,16,187322,25,13,11,25,7,9,3,0,0,40,80,0
50,13,283676,31,10,7,18,7,9,3,0,0,40,80,0
44,13,173682,31,10,9,29,6,9,3,0,0,40,80,0
27,13,168470,25,13,11,19,7,9,3,0,0,40,80,0
27,13,186454,25,13,11,25,7,6,3,13550,0,40,80,1
58,13,141807,20,3,9,22,6,9,3,0,0,40,63,0
25,13,245628,31,10,11,28,9,9,3,0,0,15,67,0
31,13,264864,27,9,9,22,11,5,2,0,0,40,80,0
39,13,262841,27,9,9,19,6,9,3,0,0,50,80,1
55,13,37438,24,11,9,18,6,9,3,0,0,40,80,1
22,13,170800,24,11,11,23,9,9,2,0,0,12,80,0
44,13,152150,23,12,12,19,7,9,3,0,0,40,80,0
41,9,211873,24,11,9,15,11,9,2,0,1628,5,41,0
44,13,159580,18,8,7,29,7,9,2,0,0,40,80,0
61,13,477209,21,4,9,20,6,9,3,0,0,54,80,0
32,13,70985,24,11,9,22,6,9,3,0,0,40,80,0
35,13,241998,25,13,9,19,6,9,3,0,0,45,80,1
28,13,249541,31,10,9,18,6,9,3,0,0,40,80,0
57,13,135339,25,13,9,19,6,6,3,0,0,40,71,1
32,13,44675,26,16,9,25,6,9,3,0,0,65,80,1
46,16,247992,21,4,11,23,7,7,2,0,0,40,80,0
26,15,221626,27,9,9,23,11,9,2,0,1579,20,80,0
43,14,48087,27,9,9,18,6,9,3,0,0,40,80,0
62,11,114045,27,9,7,23,7,9,2,0,0,35,80,0
60,16,69251,28,14,9,25,6,6,3,0,0,38,44,1
67,13,192670,27,9,7,27,7,9,2,0,0,20,80,0
19,13,268392,27,9,11,27,10,7,2,0,0,30,80,0
55,9,170994,27,9,11,15,7,9,2,0,0,40,80,0
48,13,431513,16,6,9,18,6,9,3,0,0,65,80,1
19,16,37332,27,9,11,16,7,9,2,0,0,20,80,0
19,13,35865,31,10,11,23,7,9,2,0,0,30,80,0
43,13,183891,27,9,7,19,10,9,2,0,0,40,80,0
31,13,150309,26,16,9,25,11,9,2,0,0,90,80,0
65,13,93318,31,10,9,19,11,9,2,0,0,45,80,0
32,13,171814,27,9,11,22,7,9,2,0,0,40,80,0
36,16,183735,28,14,9,25,6,9,3,0,0,40,80,1
41,13,353541,27,9,9,22,6,9,3,0,0,40,67,0
33,11,152351,31,10,9,26,6,9,3,3908,0,40,80,0
72,9,271352,16,6,7,15,7,9,3,0,0,12,80,0
34,13,345705,25,13,9,27,6,9,3,0,1977,50,80,1
27,13,223751,31,10,11,18,7,9,3,0,0,45,80,0
75,14,164570,17,7,11,19,7,9,3,0,0,50,80,0
39,9,281363,16,6,13,15,10,9,2,0,0,15,80,0
51,13,110747,27,9,9,18,6,9,3,0,1887,40,80,1
47,13,34458,27,9,9,20,6,9,3,0,0,40,80,0
31,13,254293,31,10,11,25,7,9,3,0,0,40,80,0
40,13,270147,28,14,11,19,7,9,2,0,0,40,80,1
48,13,195491,27,9,7,27,7,9,2,0,0,30,80,0
36,11,255454,25,13,11,26,7,7,3,0,0,40,80,0
18,13,126125,27,9,11,23,9,9,3,0,0,20,80,0
33,13,618191,27,9,11,19,7,9,2,0,0,40,80,0
34,13,163110,28,14,9,27,6,9,3,0,0,40,80,0
51,13,145409,31,10,9,18,6,9,3,3103,0,48,80,1
39,16,235379,23,12,7,25,7,9,2,0,0,40,80,0
20,13,55465,27,9,11,23,9,9,3,0,0,35,80,0
67,11,181220,31,10,7,16,7,7,2,0,0,20,80,0
42,13,26672,24,11,11,16,7,9,2,0,0,60,80,0
59,13,98361,17,7,9,22,6,9,3,0,0,40,80,0
31,11,219883,27,9,11,26,7,7,3,0,0,40,80,0
19,13,376683,31,10,11,23,10,7,2,2036,0,30,80,0
47,13,33865,31,10,7,19,7,9,2,0,0,48,80,0
68,13,168794,21,4,9,23,6,9,3,0,0,30,80,0
30,13,94245,31,10,9,21,6,9,3,0,0,40,80,0
34,13,34572,27,9,11,21,7,9,3,0,0,60,80,0
49,13,348751,21,4,9,22,6,9,3,0,0,40,80,0
38,13,65382,31,10,9,18,6,9,3,0,0,40,80,1
60,13,116707,31,10,9,27,6,9,3,7298,0,40,80,1
51,13,178054,31,10,9,27,6,9,3,0,0,40,41,1
24,13,140001,25,13,11,16,7,9,3,0,0,40,80,0
18,13,166889,31,10,11,21,9,7,2,0,1602,35,80,0
24,13,117789,25,13,11,19,9,9,2,0,0,40,80,0
21,13,238917,20,3,9,23,6,9,3,0,0,40,67,0
48,11,242923,27,9,9,28,11,9,2,0,1848,40,80,1
52,11,330799,22,5,9,23,11,9,2,0,0,40,80,0
48,13,209460,27,9,7,21,7,9,3,0,0,40,80,0
40,10,75313,25,13,9,25,6,9,3,7688,0,66,80,1
29,9,339100,17,7,7,15,7,9,2,3418,0,48,80,0
20,13,184779,31,10,11,28,9,9,2,0,0,20,80,0
31,13,139000,27,9,7,27,10,9,2,0,0,25,80,0
30,13,361742,31,10,9,19,6,9,3,0,0,50,80,0
30,13,260782,27,9,11,18,10,9,3,0,0,40,41,0
51,13,203435,27,9,11,21,9,9,2,0,0,40,80,0
29,13,100579,24,11,7,19,7,9,2,0,0,40,80,0
56,15,356067,28,14,11,27,7,9,3,0,0,16,80,0
46,13,87250,25,13,12,28,10,9,2,0,0,40,80,0
41,13,264663,31,10,12,25,9,9,2,0,3900,40,80,0
29,13,255817,20,3,11,23,8,9,2,0,0,40,49,0
48,15,243631,27,9,9,19,6,6,3,0,0,30,76,0
34,14,544268,27,9,7,27,7,9,2,0,0,50,80,0
42,15,98061,24,11,9,19,6,9,3,0,0,50,80,0
25,13,95691,27,9,11,23,10,9,2,0,0,30,45,0
47,13,145868,17,7,7,23,10,7,2,0,0,40,80,0
23,13,65038,27,9,11,27,9,9,3,0,0,40,80,0
43,11,227734,24,11,9,29,6,9,3,0,0,22,80,0
19,11,176831,31,10,11,23,9,7,2,0,0,35,80,0
22,13,211678,27,9,11,21,9,9,3,0,0,40,80,0
40,11,157240,25,13,7,25,10,9,2,0,0,70,80,0
41,15,145441,24,11,9,18,6,9,3,0,0,40,82,0
71,14,66624,25,13,9,19,6,9,3,0,2392,60,80,1
42,13,76487,27,9,9,16,6,9,3,0,0,45,80,0
31,16,557853,25,13,11,16,7,9,3,0,0,47,80,0
69,9,262352,31,10,9,15,6,9,3,0,0,32,80,0
58,15,118253,27,9,9,20,6,9,3,0,0,70,80,0
36,13,146625,17,7,13,23,10,7,2,0,0,12,80,0
31,13,174201,27,9,9,29,6,9,3,0,0,65,80,0
20,9,66695,31,10,11,15,9,8,2,594,0,35,80,0
41,13,121130,27,9,11,16,7,9,2,0,0,40,80,0
35,13,385847,31,10,9,18,6,9,3,0,0,40,80,0
62,9,83439,21,4,9,15,6,9,3,0,0,40,80,0
28,13,114158,25,13,11,25,9,9,2,0,0,15,80,0
27,13,381789,18,8,9,20,9,9,3,0,0,55,80,0
17,13,82041,17,7,11,21,9,9,3,0,0,40,43,0
35,15,115618,27,9,7,27,7,9,3,0,0,50,80,1
45,15,106110,31,10,9,23,11,9,2,0,0,99,80,0
44,13,267521,25,13,7,16,10,9,2,0,0,40,80,0
27,13,90692,24,11,11,23,7,6,2,0,0,40,71,0
51,13,57101,22,5,9,18,6,9,3,0,0,40,80,0
49,13,236913,27,9,13,23,7,9,2,0,0,45,80,0
64,15,388625,16,6,9,25,6,9,3,0,0,10,80,1
54,15,261207,21,4,7,29,7,9,3,0,0,45,46,0
43,13,245487,27,9,9,18,6,8,3,0,0,40,67,0
32,13,262153,27,9,7,18,10,9,3,0,0,35,80,0
36,13,225516,23,12,11,27,7,7,3,10520,0,43,80,1
26,15,68729,27,9,11,27,8,6,3,0,0,50,80,1
37,13,126954,25,13,9,19,6,9,3,0,0,50,80,1
38,13,85074,23,12,7,16,10,9,2,0,0,40,80,0
26,13,383306,18,8,9,18,6,9,3,0,0,40,80,0
50,13,128143,25,13,9,18,6,9,3,0,1887,50,80,1
47,13,185041,31,10,9,18,6,9,3,7298,0,40,80,1
42,13,99373,27,9,7,22,7,9,2,0,0,40,80,0
66,11,157942,27,9,13,29,7,7,2,0,0,40,80,0
43,13,241928,27,9,12,16,7,7,2,0,0,32,80,0
37,13,348739,25,13,9,25,6,9,3,0,0,45,80,1
37,13,95654,16,6,7,19,10,9,2,0,0,35,80,0
25,13,367306,31,10,11,28,9,9,2,0,0,40,80,0
29,13,270421,25,13,9,18,6,9,3,0,0,50,80,1
63,9,221592,27,9,9,15,6,9,3,0,0,40,80,1
50,15,156951,23,12,9,22,6,9,3,3103,0,40,80,1
42,16,39239,28,14,11,25,7,9,3,0,0,70,80,0
32,13,72744,27,9,11,18,9,9,3,0,0,40,80,0
42,16,367292,31,10,9,26,6,9,3,0,0,40,80,1
41,15,408498,27,9,9,19,6,9,3,0,0,50,80,0
25,13,361493,25,13,11,27,7,9,3,3325,0,40,80,0
65,14,157403,27,9,9,27,6,9,3,0,0,50,80,0
32,13,231263,31,10,9,22,6,9,3,0,0,50,80,0
32,13,244147,27,9,11,18,10,9,3,0,0,10,80,0
24,13,220944,31,10,9,18,6,9,3,0,0,60,80,0
51,10,314007,27,9,7,19,7,9,2,0,0,40,80,0
67,9,200862,16,6,11,15,7,7,2,0,0,35,80,0
28,13,33374,17,7,10,23,10,9,2,0,0,35,80,0
32,14,345489,31,10,9,19,6,9,3,0,0,55,80,1
77,13,83601,30,15,9,19,6,9,3,0,0,40,80,0
47,13,162302,27,9,7,16,10,9,2,0,0,20,80,0
26,13,112847,27,9,11,21,7,9,3,0,0,40,80,0
20,13,147344,31,10,11,21,9,9,3,0,0,20,80,0
57,16,183657,31,10,9,25,6,7,3,0,0,35,80,1
40,13,130760,26,16,9,25,6,9,3,0,0,45,80,0
50,13,163948,28,14,9,27,6,9,3,0,0,40,80,1
19,13,316797,21,4,9,21,9,9,3,0,0,45,67,0
54,10,332243,18,8,9,16,6,9,3,0,0,40,80,0
51,11,195844,31,10,9,26,6,9,3,0,0,40,80,1
51,11,387250,25,13,9,16,6,9,3,0,0,50,80,1
38,16,188303,31,10,9,26,6,9,3,7688,0,40,80,1
68,9,40956,25,13,9,15,6,9,3,0,0,25,80,0
17,13,178953,18,8,11,27,9,9,2,0,0,20,80,0
32,13,398988,25,13,11,19,7,9,3,0,0,40,80,0
29,13,535978,31,10,9,18,6,9,3,0,0,45,80,0
42,13,296982,31,10,7,27,10,9,3,0,0,40,80,0
40,13,231991,27,9,7,19,10,9,2,0,0,40,80,0
27,13,295799,31,10,9,18,6,9,3,0,0,40,80,0
22,16,201569,25,13,11,25,9,9,2,0,0,20,80,0
58,13,193568,17,7,13,23,7,9,2,0,0,40,80,0
61,13,97128,25,13,9,27,6,9,3,0,0,45,80,1
42,13,203393,25,13,9,18,11,7,2,0,0,35,80,1
49,13,138370,28,14,10,26,7,6,3,0,0,40,60,0
41,14,120277,25,13,9,19,6,9,3,0,0,40,41,0
43,13,91949,27,9,7,22,7,7,2,0,0,40,80,0
46,13,228372,25,13,7,27,10,9,3,0,0,40,80,1
28,13,132191,27,9,9,29,6,9,3,0,0,45,80,1
39,15,274683,31,10,9,27,6,9,3,7688,0,50,80,1
50,11,196307,31,10,9,18,6,9,3,7688,0,40,80,1
57,13,195835,31,10,10,16,7,9,3,0,0,40,80,0
47,13,185399,27,9,9,23,11,9,2,0,0,38,80,0
79,15,103684,27,9,9,20,6,9,3,0,0,40,80,0
40,13,140559,27,9,9,24,11,9,2,0,0,45,80,0
35,10,110188,25,13,9,25,6,6,3,0,0,40,81,0
35,11,668319,25,13,9,19,6,9,3,0,1740,80,80,0
30,13,112358,25,13,9,23,6,9,3,0,0,60,80,1
26,13,151810,16,6,11,20,7,7,3,0,0,40,80,0
49,13,48120,27,9,11,29,10,7,2,1506,0,40,80,0
